10.0,3.0,0.0,7.0,20.0,3.0,5.0,2.0,10.0,0.5555555560000001,86.0,1.0,0.0,0.833333333,0.38,1.0,4.0,7.4,1.0,0.6,-1.0
5.0,2.0,0.0,27.0,35.0,0.0,13.0,15.0,5.0,0.25,319.0,1.0,1.0,0.818181818,0.5,1.0,1.0,62.6,1.0,0.8,1.0
18.0,3.0,0.0,10.0,62.0,149.0,0.0,10.0,6.0,1.019607843,417.0,0.444444444,1.0,0.6,0.33823529399999996,1.0,2.0,21.66666667,5.0,1.1111,-1.0
3.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0.5555555560000001,0.0,0.0,0.0,1.0,1.0,-1.0
0.0,1.0,0.0,67.0,0.0,0.0,64.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
5.0,1.0,0.0,32.0,5.0,10.0,32.0,0.0,5.0,2.0,5.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1.0
11.0,2.0,0.0,7.0,39.0,7.0,1.0,6.0,9.0,0.666666667,245.0,0.0,1.0,0.72972973,0.333333333,0.0,0.0,21.0,5.0,1.9091,1.0
20.0,1.0,1.0,7.0,31.0,110.0,2.0,5.0,19.0,0.8815789470000001,160.0,1.0,2.0,0.0,0.18125,0.0,0.0,6.6,2.0,1.05,1.0
13.0,2.0,1.0,5.0,18.0,58.0,1.0,4.0,13.0,0.666666667,103.0,1.0,1.0,0.6333333329999999,0.46153846200000004,0.0,0.0,6.846153846,4.0,1.4615,-1.0
28.0,1.0,0.0,11.0,54.0,24.0,3.0,8.0,28.0,0.6790123459999999,198.0,0.0,3.0,0.0,0.17857142899999998,0.0,0.0,5.964285714,2.0,1.0357,1.0
17.0,1.0,0.0,5.0,17.0,136.0,3.0,2.0,17.0,2.0,17.0,0.0,0.0,0.0,0.21008403399999998,0.0,0.0,0.0,1.0,1.0,1.0
10.0,2.0,0.0,9.0,46.0,0.0,1.0,8.0,8.0,0.5555555560000001,296.0,0.5,1.0,0.75,0.385714286,0.0,0.0,28.2,9.0,2.6,1.0
2.0,1.0,0.0,5.0,2.0,1.0,5.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,-1.0
28.0,1.0,3.0,8.0,55.0,0.0,3.0,5.0,28.0,0.0,162.0,1.0,1.0,0.0,0.17857142899999998,0.0,0.0,4.75,1.0,0.9643,1.0
25.0,1.0,0.0,13.0,59.0,300.0,1.0,12.0,25.0,2.0,220.0,0.0,0.0,0.0,0.16,0.0,0.0,7.8,2.0,1.0,1.0
7.0,1.0,0.0,1.0,26.0,1.0,0.0,1.0,6.0,0.0,149.0,1.0,0.0,0.0,0.46428571399999996,0.0,0.0,20.14285714,4.0,1.0,-1.0
28.0,1.0,0.0,12.0,60.0,0.0,3.0,9.0,28.0,0.0,278.0,1.0,1.0,0.0,0.25,0.0,0.0,8.892857142999999,2.0,0.9286,1.0
18.0,1.0,0.0,3.0,36.0,133.0,2.0,3.0,18.0,0.764705882,298.0,0.0,1.0,0.0,0.333333333,0.0,0.0,15.5,4.0,1.3889,-1.0
12.0,1.0,0.0,21.0,35.0,66.0,6.0,15.0,9.0,2.0,337.0,0.0,0.0,0.0,0.295454545,0.0,0.0,27.08333333,7.0,2.0,-1.0
15.0,1.0,0.0,17.0,28.0,29.0,9.0,10.0,15.0,0.69047619,371.0,0.833333333,0.0,0.0,0.177777778,0.0,0.0,23.33333333,7.0,1.8667,-1.0
3.0,1.0,0.0,9.0,3.0,3.0,6.0,3.0,3.0,2.0,3.0,0.0,0.0,0.0,0.933333333,0.0,0.0,0.0,1.0,1.0,1.0
0.0,1.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
3.0,1.0,0.0,9.0,3.0,3.0,8.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,6.0,1.0,0.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
1.0,1.0,0.0,4.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0
6.0,1.0,4.0,12.0,18.0,7.0,4.0,8.0,3.0,0.666666667,99.0,1.0,1.0,0.0,0.41666666700000005,0.0,0.0,15.0,4.0,1.8333,-1.0
7.0,1.0,0.0,8.0,20.0,11.0,0.0,8.0,6.0,0.5,91.0,0.333333333,0.0,0.0,0.5,0.0,0.0,11.57142857,2.0,1.1429,-1.0
